country,period,gdp_per_worker,metadata,country_name,year,quarter,time,gdp_real_2015usd,emp_persons,gdp_sa,emp_source
KOR,1969-Q1,6410.361387802724,"gdp: IMF QNEA B1GQ constant-price LCU SA 1969-Q1; not annualized in source, multiplied by 4 to annualize | rebase: volume index vs 2015 real LCU [IMF ANEA B1GQ constant LCU 2015 annual] times 2015 current-price LCU [IMF ANEA B1GQ current LCU 2015 annual] divided by IMF ER XDC_USD period-average 2015 (XDC per USD) | employment: ILOSTAT EMP_TEMP_SEX_AGE_NB quarterly (official); ILO source=BA:222; sex=SEX_T; age=AGE_YTHADULT_YGE15; values in thousands converted to persons (x1000) | gdp_per_worker = annualized real GDP in 2015 USD (market FX, not PPP) / employed persons","Korea, Republic of",1969,1,1969.0,54423968182.44512,8490000.0,SA,ILOSTAT EMP_TEMP_SEX_AGE_NB quarterly (official)
KOR,1969-Q2,5346.2023200408885,"gdp: IMF QNEA B1GQ constant-price LCU SA 1969-Q2; not annualized in source, multiplied by 4 to annualize | rebase: volume index vs 2015 real LCU [IMF ANEA B1GQ constant LCU 2015 annual] times 2015 current-price LCU [IMF ANEA B1GQ current LCU 2015 annual] divided by IMF ER XDC_USD period-average 2015 (XDC per USD) | employment: ILOSTAT EMP_TEMP_SEX_AGE_NB quarterly (official); ILO source=BA:222; sex=SEX_T; age=AGE_YTHADULT_YGE15; values in thousands converted to persons (x1000) | gdp_per_worker = annualized real GDP in 2015 USD (market FX, not PPP) / employed persons","Korea, Republic of",1969,2,1969.25,56487973713.552025,10566000.0,SA,ILOSTAT EMP_TEMP_SEX_AGE_NB quarterly (official)
KOR,1969-Q3,6051.325839069065,"gdp: IMF QNEA B1GQ constant-price LCU SA 1969-Q3; not annualized in source, multiplied by 4 to annualize | rebase: volume index vs 2015 real LCU [IMF ANEA B1GQ constant LCU 2015 annual] times 2015 current-price LCU [IMF ANEA B1GQ current LCU 2015 annual] divided by IMF ER XDC_USD period-average 2015 (XDC per USD) | employment: ILOSTAT EMP_TEMP_SEX_AGE_NB quarterly (official); ILO source=BA:222; sex=SEX_T; age=AGE_YTHADULT_YGE15; values in thousands converted to persons (x1000) | gdp_per_worker = annualized real GDP in 2015 USD (market FX, not PPP) / employed persons","Korea, Republic of",1969,3,1969.5,61215212188.02267,10116000.0,SA,ILOSTAT EMP_TEMP_SEX_AGE_NB quarterly (official)
KOR,1969-Q4,7796.941824895772,"gdp: IMF QNEA B1GQ constant-price LCU SA 1969-Q4; not annualized in source, multiplied by 4 to annualize | rebase: volume index vs 2015 real LCU [IMF ANEA B1GQ constant LCU 2015 annual] times 2015 current-price LCU [IMF ANEA B1GQ current LCU 2015 annual] divided by IMF ER XDC_USD period-average 2015 (XDC per USD) | employment: ILOSTAT EMP_TEMP_SEX_AGE_NB quarterly (official); ILO source=BA:222; sex=SEX_T; age=AGE_YTHADULT_YGE15; values in thousands converted to persons (x1000) | gdp_per_worker = annualized real GDP in 2015 USD (market FX, not PPP) / employed persons","Korea, Republic of",1969,4,1969.75,62118235518.94461,7967000.0,SA,ILOSTAT EMP_TEMP_SEX_AGE_NB quarterly (official)
KOR,1970-Q1,6860.087498685361,"gdp: IMF QNEA B1GQ constant-price LCU SA 1970-Q1; not annualized in source, multiplied by 4 to annualize | rebase: volume index vs 2015 real LCU [IMF ANEA B1GQ constant LCU 2015 annual] times 2015 current-price LCU [IMF ANEA B1GQ current LCU 2015 annual] divided by IMF ER XDC_USD period-average 2015 (XDC per USD) | employment: ILOSTAT EMP_TEMP_SEX_AGE_NB quarterly (official); ILO source=BA:222; sex=SEX_T; age=AGE_YTHADULT_YGE15; values in thousands converted to persons (x1000) | gdp_per_worker = annualized real GDP in 2015 USD (market FX, not PPP) / employed persons","Korea, Republic of",1970,1,1970.0,61075359000.79577,8903000.0,SA,ILOSTAT EMP_TEMP_SEX_AGE_NB quarterly (official)
KOR,1970-Q2,5909.093580558362,"gdp: IMF QNEA B1GQ constant-price LCU SA 1970-Q2; not annualized in source, multiplied by 4 to annualize | rebase: volume index vs 2015 real LCU [IMF ANEA B1GQ constant LCU 2015 annual] times 2015 current-price LCU [IMF ANEA B1GQ current LCU 2015 annual] divided by IMF ER XDC_USD period-average 2015 (XDC per USD) | employment: ILOSTAT EMP_TEMP_SEX_AGE_NB quarterly (official); ILO source=BA:222; sex=SEX_T; age=AGE_YTHADULT_YGE15; values in thousands converted to persons (x1000) | gdp_per_worker = annualized real GDP in 2015 USD (market FX, not PPP) / employed persons","Korea, Republic of",1970,2,1970.25,63782756108.54696,10794000.0,SA,ILOSTAT EMP_TEMP_SEX_AGE_NB quarterly (official)
KOR,1970-Q3,6095.6719315335295,"gdp: IMF QNEA B1GQ constant-price LCU SA 1970-Q3; not annualized in source, multiplied by 4 to annualize | rebase: volume index vs 2015 real LCU [IMF ANEA B1GQ constant LCU 2015 annual] times 2015 current-price LCU [IMF ANEA B1GQ current LCU 2015 annual] divided by IMF ER XDC_USD period-average 2015 (XDC per USD) | employment: ILOSTAT EMP_TEMP_SEX_AGE_NB quarterly (official); ILO source=BA:222; sex=SEX_T; age=AGE_YTHADULT_YGE15; values in thousands converted to persons (x1000) | gdp_per_worker = annualized real GDP in 2015 USD (market FX, not PPP) / employed persons","Korea, Republic of",1970,3,1970.5,64284956189.95261,10546000.0,SA,ILOSTAT EMP_TEMP_SEX_AGE_NB quarterly (official)
KOR,1970-Q4,8380.169394893168,"gdp: IMF QNEA B1GQ constant-price LCU SA 1970-Q4; not annualized in source, multiplied by 4 to annualize | rebase: volume index vs 2015 real LCU [IMF ANEA B1GQ constant LCU 2015 annual] times 2015 current-price LCU [IMF ANEA B1GQ current LCU 2015 annual] divided by IMF ER XDC_USD period-average 2015 (XDC per USD) | employment: ILOSTAT EMP_TEMP_SEX_AGE_NB quarterly (official); ILO source=BA:222; sex=SEX_T; age=AGE_YTHADULT_YGE15; values in thousands converted to persons (x1000) | gdp_per_worker = annualized real GDP in 2015 USD (market FX, not PPP) / employed persons","Korea, Republic of",1970,4,1970.75,68918513103.60141,8224000.0,SA,ILOSTAT EMP_TEMP_SEX_AGE_NB quarterly (official)
KOR,1971-Q1,7519.607263951651,"gdp: IMF QNEA B1GQ constant-price LCU SA 1971-Q1; not annualized in source, multiplied by 4 to annualize | rebase: volume index vs 2015 real LCU [IMF ANEA B1GQ constant LCU 2015 annual] times 2015 current-price LCU [IMF ANEA B1GQ current LCU 2015 annual] divided by IMF ER XDC_USD period-average 2015 (XDC per USD) | employment: ILOSTAT EMP_TEMP_SEX_AGE_NB quarterly (official); ILO source=BA:222; sex=SEX_T; age=AGE_YTHADULT_YGE15; values in thousands converted to persons (x1000) | gdp_per_worker = annualized real GDP in 2015 USD (market FX, not PPP) / employed persons","Korea, Republic of",1971,1,1971.0,69390935831.74583,9228000.0,SA,ILOSTAT EMP_TEMP_SEX_AGE_NB quarterly (official)
KOR,1971-Q2,6385.85253314651,"gdp: IMF QNEA B1GQ constant-price LCU SA 1971-Q2; not annualized in source, multiplied by 4 to annualize | rebase: volume index vs 2015 real LCU [IMF ANEA B1GQ constant LCU 2015 annual] times 2015 current-price LCU [IMF ANEA B1GQ current LCU 2015 annual] divided by IMF ER XDC_USD period-average 2015 (XDC per USD) | employment: ILOSTAT EMP_TEMP_SEX_AGE_NB quarterly (official); ILO source=BA:222; sex=SEX_T; age=AGE_YTHADULT_YGE15; values in thousands converted to persons (x1000) | gdp_per_worker = annualized real GDP in 2015 USD (market FX, not PPP) / employed persons","Korea, Republic of",1971,2,1971.25,71885541965.63026,11257000.0,SA,ILOSTAT EMP_TEMP_SEX_AGE_NB quarterly (official)
KOR,1971-Q3,6664.7268359986465,"gdp: IMF QNEA B1GQ constant-price LCU SA 1971-Q3; not annualized in source, multiplied by 4 to annualize | rebase: volume index vs 2015 real LCU [IMF ANEA B1GQ constant LCU 2015 annual] times 2015 current-price LCU [IMF ANEA B1GQ current LCU 2015 annual] divided by IMF ER XDC_USD period-average 2015 (XDC per USD) | employment: ILOSTAT EMP_TEMP_SEX_AGE_NB quarterly (official); ILO source=BA:222; sex=SEX_T; age=AGE_YTHADULT_YGE15; values in thousands converted to persons (x1000) | gdp_per_worker = annualized real GDP in 2015 USD (market FX, not PPP) / employed persons","Korea, Republic of",1971,3,1971.5,72019038189.80138,10806000.0,SA,ILOSTAT EMP_TEMP_SEX_AGE_NB quarterly (official)
KOR,1971-Q4,8505.384589977162,"gdp: IMF QNEA B1GQ constant-price LCU SA 1971-Q4; not annualized in source, multiplied by 4 to annualize | rebase: volume index vs 2015 real LCU [IMF ANEA B1GQ constant LCU 2015 annual] times 2015 current-price LCU [IMF ANEA B1GQ current LCU 2015 annual] divided by IMF ER XDC_USD period-average 2015 (XDC per USD) | employment: ILOSTAT EMP_TEMP_SEX_AGE_NB quarterly (official); ILO source=BA:222; sex=SEX_T; age=AGE_YTHADULT_YGE15; values in thousands converted to persons (x1000) | gdp_per_worker = annualized real GDP in 2015 USD (market FX, not PPP) / employed persons","Korea, Republic of",1971,4,1971.75,72253242091.85599,8495000.0,SA,ILOSTAT EMP_TEMP_SEX_AGE_NB quarterly (official)
KOR,1972-Q1,7669.547780898641,"gdp: IMF QNEA B1GQ constant-price LCU SA 1972-Q1; not annualized in source, multiplied by 4 to annualize | rebase: volume index vs 2015 real LCU [IMF ANEA B1GQ constant LCU 2015 annual] times 2015 current-price LCU [IMF ANEA B1GQ current LCU 2015 annual] divided by IMF ER XDC_USD period-average 2015 (XDC per USD) | employment: ILOSTAT EMP_TEMP_SEX_AGE_NB quarterly (official); ILO source=BA:222; sex=SEX_T; age=AGE_YTHADULT_YGE15; values in thousands converted to persons (x1000) | gdp_per_worker = annualized real GDP in 2015 USD (market FX, not PPP) / employed persons","Korea, Republic of",1972,1,1972.0,73619989148.84605,9599000.0,SA,ILOSTAT EMP_TEMP_SEX_AGE_NB quarterly (official)
KOR,1972-Q2,6435.93912015861,"gdp: IMF QNEA B1GQ constant-price LCU SA 1972-Q2; not annualized in source, multiplied by 4 to annualize | rebase: volume index vs 2015 real LCU [IMF ANEA B1GQ constant LCU 2015 annual] times 2015 current-price LCU [IMF ANEA B1GQ current LCU 2015 annual] divided by IMF ER XDC_USD period-average 2015 (XDC per USD) | employment: ILOSTAT EMP_TEMP_SEX_AGE_NB quarterly (official); ILO source=BA:222; sex=SEX_T; age=AGE_YTHADULT_YGE15; values in thousands converted to persons (x1000) | gdp_per_worker = annualized real GDP in 2015 USD (market FX, not PPP) / employed persons","Korea, Republic of",1972,2,1972.25,75879722226.67001,11790000.0,SA,ILOSTAT EMP_TEMP_SEX_AGE_NB quarterly (official)
KOR,1972-Q3,6844.447905808353,"gdp: IMF QNEA B1GQ constant-price LCU SA 1972-Q3; not annualized in source, multiplied by 4 to annualize | rebase: volume index vs 2015 real LCU [IMF ANEA B1GQ constant LCU 2015 annual] times 2015 current-price LCU [IMF ANEA B1GQ current LCU 2015 annual] divided by IMF ER XDC_USD period-average 2015 (XDC per USD) | employment: ILOSTAT EMP_TEMP_SEX_AGE_NB quarterly (official); ILO source=BA:222; sex=SEX_T; age=AGE_YTHADULT_YGE15; values in thousands converted to persons (x1000) | gdp_per_worker = annualized real GDP in 2015 USD (market FX, not PPP) / employed persons","Korea, Republic of",1972,3,1972.5,76993194492.43817,11249000.0,SA,ILOSTAT EMP_TEMP_SEX_AGE_NB quarterly (official)
KOR,1972-Q4,9007.66273405417,"gdp: IMF QNEA B1GQ constant-price LCU SA 1972-Q4; not annualized in source, multiplied by 4 to annualize | rebase: volume index vs 2015 real LCU [IMF ANEA B1GQ constant LCU 2015 annual] times 2015 current-price LCU [IMF ANEA B1GQ current LCU 2015 annual] divided by IMF ER XDC_USD period-average 2015 (XDC per USD) | employment: ILOSTAT EMP_TEMP_SEX_AGE_NB quarterly (official); ILO source=BA:222; sex=SEX_T; age=AGE_YTHADULT_YGE15; values in thousands converted to persons (x1000) | gdp_per_worker = annualized real GDP in 2015 USD (market FX, not PPP) / employed persons","Korea, Republic of",1972,4,1972.75,80006060403.86914,8882000.0,SA,ILOSTAT EMP_TEMP_SEX_AGE_NB quarterly (official)
KOR,1973-Q1,8133.980132665265,"gdp: IMF QNEA B1GQ constant-price LCU SA 1973-Q1; not annualized in source, multiplied by 4 to annualize | rebase: volume index vs 2015 real LCU [IMF ANEA B1GQ constant LCU 2015 annual] times 2015 current-price LCU [IMF ANEA B1GQ current LCU 2015 annual] divided by IMF ER XDC_USD period-average 2015 (XDC per USD) | employment: ILOSTAT EMP_TEMP_SEX_AGE_NB quarterly (official); ILO source=BA:222; sex=SEX_T; age=AGE_YTHADULT_YGE15; values in thousands converted to persons (x1000) | gdp_per_worker = annualized real GDP in 2015 USD (market FX, not PPP) / employed persons","Korea, Republic of",1973,1,1973.0,83186214816.76767,10227000.0,SA,ILOSTAT EMP_TEMP_SEX_AGE_NB quarterly (official)
KOR,1973-Q2,7015.904485319777,"gdp: IMF QNEA B1GQ constant-price LCU SA 1973-Q2; not annualized in source, multiplied by 4 to annualize | rebase: volume index vs 2015 real LCU [IMF ANEA B1GQ constant LCU 2015 annual] times 2015 current-price LCU [IMF ANEA B1GQ current LCU 2015 annual] divided by IMF ER XDC_USD period-average 2015 (XDC per USD) | employment: ILOSTAT EMP_TEMP_SEX_AGE_NB quarterly (official); ILO source=BA:222; sex=SEX_T; age=AGE_YTHADULT_YGE15; values in thousands converted to persons (x1000) | gdp_per_worker = annualized real GDP in 2015 USD (market FX, not PPP) / employed persons","Korea, Republic of",1973,2,1973.25,86653436298.18457,12351000.0,SA,ILOSTAT EMP_TEMP_SEX_AGE_NB quarterly (official)
KOR,1973-Q3,7672.613291100536,"gdp: IMF QNEA B1GQ constant-price LCU SA 1973-Q3; not annualized in source, multiplied by 4 to annualize | rebase: volume index vs 2015 real LCU [IMF ANEA B1GQ constant LCU 2015 annual] times 2015 current-price LCU [IMF ANEA B1GQ current LCU 2015 annual] divided by IMF ER XDC_USD period-average 2015 (XDC per USD) | employment: ILOSTAT EMP_TEMP_SEX_AGE_NB quarterly (official); ILO source=BA:222; sex=SEX_T; age=AGE_YTHADULT_YGE15; values in thousands converted to persons (x1000) | gdp_per_worker = annualized real GDP in 2015 USD (market FX, not PPP) / employed persons","Korea, Republic of",1973,3,1973.5,90751670007.13715,11828000.0,SA,ILOSTAT EMP_TEMP_SEX_AGE_NB quarterly (official)
KOR,1973-Q4,9807.20574611472,"gdp: IMF QNEA B1GQ constant-price LCU SA 1973-Q4; not annualized in source, multiplied by 4 to annualize | rebase: volume index vs 2015 real LCU [IMF ANEA B1GQ constant LCU 2015 annual] times 2015 current-price LCU [IMF ANEA B1GQ current LCU 2015 annual] divided by IMF ER XDC_USD period-average 2015 (XDC per USD) | employment: ILOSTAT EMP_TEMP_SEX_AGE_NB quarterly (official); ILO source=BA:222; sex=SEX_T; age=AGE_YTHADULT_YGE15; values in thousands converted to persons (x1000) | gdp_per_worker = annualized real GDP in 2015 USD (market FX, not PPP) / employed persons","Korea, Republic of",1973,4,1973.75,91805252989.3799,9361000.0,SA,ILOSTAT EMP_TEMP_SEX_AGE_NB quarterly (official)
KOR,1974-Q1,8735.64564741724,"gdp: IMF QNEA B1GQ constant-price LCU SA 1974-Q1; not annualized in source, multiplied by 4 to annualize | rebase: volume index vs 2015 real LCU [IMF ANEA B1GQ constant LCU 2015 annual] times 2015 current-price LCU [IMF ANEA B1GQ current LCU 2015 annual] divided by IMF ER XDC_USD period-average 2015 (XDC per USD) | employment: ILOSTAT EMP_TEMP_SEX_AGE_NB quarterly (official); ILO source=BA:222; sex=SEX_T; age=AGE_YTHADULT_YGE15; values in thousands converted to persons (x1000) | gdp_per_worker = annualized real GDP in 2015 USD (market FX, not PPP) / employed persons","Korea, Republic of",1974,1,1974.0,96511413112.66565,11048000.0,SA,ILOSTAT EMP_TEMP_SEX_AGE_NB quarterly (official)
KOR,1974-Q2,7433.044850357459,"gdp: IMF QNEA B1GQ constant-price LCU SA 1974-Q2; not annualized in source, multiplied by 4 to annualize | rebase: volume index vs 2015 real LCU [IMF ANEA B1GQ constant LCU 2015 annual] times 2015 current-price LCU [IMF ANEA B1GQ current LCU 2015 annual] divided by IMF ER XDC_USD period-average 2015 (XDC per USD) | employment: ILOSTAT EMP_TEMP_SEX_AGE_NB quarterly (official); ILO source=BA:222; sex=SEX_T; age=AGE_YTHADULT_YGE15; values in thousands converted to persons (x1000) | gdp_per_worker = annualized real GDP in 2015 USD (market FX, not PPP) / employed persons","Korea, Republic of",1974,2,1974.25,95901144659.31194,12902000.0,SA,ILOSTAT EMP_TEMP_SEX_AGE_NB quarterly (official)
KOR,1974-Q3,8091.364101959874,"gdp: IMF QNEA B1GQ constant-price LCU SA 1974-Q3; not annualized in source, multiplied by 4 to annualize | rebase: volume index vs 2015 real LCU [IMF ANEA B1GQ constant LCU 2015 annual] times 2015 current-price LCU [IMF ANEA B1GQ current LCU 2015 annual] divided by IMF ER XDC_USD period-average 2015 (XDC per USD) | employment: ILOSTAT EMP_TEMP_SEX_AGE_NB quarterly (official); ILO source=BA:222; sex=SEX_T; age=AGE_YTHADULT_YGE15; values in thousands converted to persons (x1000) | gdp_per_worker = annualized real GDP in 2015 USD (market FX, not PPP) / employed persons","Korea, Republic of",1974,3,1974.5,97169191500.43613,12009000.0,SA,ILOSTAT EMP_TEMP_SEX_AGE_NB quarterly (official)
KOR,1974-Q4,9954.439843342116,"gdp: IMF QNEA B1GQ constant-price LCU SA 1974-Q4; not annualized in source, multiplied by 4 to annualize | rebase: volume index vs 2015 real LCU [IMF ANEA B1GQ constant LCU 2015 annual] times 2015 current-price LCU [IMF ANEA B1GQ current LCU 2015 annual] divided by IMF ER XDC_USD period-average 2015 (XDC per USD) | employment: ILOSTAT EMP_TEMP_SEX_AGE_NB quarterly (official); ILO source=BA:222; sex=SEX_T; age=AGE_YTHADULT_YGE15; values in thousands converted to persons (x1000) | gdp_per_worker = annualized real GDP in 2015 USD (market FX, not PPP) / employed persons","Korea, Republic of",1974,4,1974.75,96816881916.34541,9726000.0,SA,ILOSTAT EMP_TEMP_SEX_AGE_NB quarterly (official)
KOR,1975-Q1,8689.028315849871,"gdp: IMF QNEA B1GQ constant-price LCU SA 1975-Q1; not annualized in source, multiplied by 4 to annualize | rebase: volume index vs 2015 real LCU [IMF ANEA B1GQ constant LCU 2015 annual] times 2015 current-price LCU [IMF ANEA B1GQ current LCU 2015 annual] divided by IMF ER XDC_USD period-average 2015 (XDC per USD) | employment: ILOSTAT EMP_TEMP_SEX_AGE_NB quarterly (official); ILO source=BA:222; sex=SEX_T; age=AGE_YTHADULT_YGE15; values in thousands converted to persons (x1000) | gdp_per_worker = annualized real GDP in 2015 USD (market FX, not PPP) / employed persons","Korea, Republic of",1975,1,1975.0,98811630007.84474,11372000.0,SA,ILOSTAT EMP_TEMP_SEX_AGE_NB quarterly (official)
KOR,1975-Q2,7860.082544912012,"gdp: IMF QNEA B1GQ constant-price LCU SA 1975-Q2; not annualized in source, multiplied by 4 to annualize | rebase: volume index vs 2015 real LCU [IMF ANEA B1GQ constant LCU 2015 annual] times 2015 current-price LCU [IMF ANEA B1GQ current LCU 2015 annual] divided by IMF ER XDC_USD period-average 2015 (XDC per USD) | employment: ILOSTAT EMP_TEMP_SEX_AGE_NB quarterly (official); ILO source=BA:222; sex=SEX_T; age=AGE_YTHADULT_YGE15; values in thousands converted to persons (x1000) | gdp_per_worker = annualized real GDP in 2015 USD (market FX, not PPP) / employed persons","Korea, Republic of",1975,2,1975.25,102982801503.43718,13102000.0,SA,ILOSTAT EMP_TEMP_SEX_AGE_NB quarterly (official)
KOR,1975-Q3,8485.161167436809,"gdp: IMF QNEA B1GQ constant-price LCU SA 1975-Q3; not annualized in source, multiplied by 4 to annualize | rebase: volume index vs 2015 real LCU [IMF ANEA B1GQ constant LCU 2015 annual] times 2015 current-price LCU [IMF ANEA B1GQ current LCU 2015 annual] divided by IMF ER XDC_USD period-average 2015 (XDC per USD) | employment: ILOSTAT EMP_TEMP_SEX_AGE_NB quarterly (official); ILO source=BA:222; sex=SEX_T; age=AGE_YTHADULT_YGE15; values in thousands converted to persons (x1000) | gdp_per_worker = annualized real GDP in 2015 USD (market FX, not PPP) / employed persons","Korea, Republic of",1975,3,1975.5,105928752014.28111,12484000.0,SA,ILOSTAT EMP_TEMP_SEX_AGE_NB quarterly (official)
KOR,1975-Q4,11148.552022440874,"gdp: IMF QNEA B1GQ constant-price LCU SA 1975-Q4; not annualized in source, multiplied by 4 to annualize | rebase: volume index vs 2015 real LCU [IMF ANEA B1GQ constant LCU 2015 annual] times 2015 current-price LCU [IMF ANEA B1GQ current LCU 2015 annual] divided by IMF ER XDC_USD period-average 2015 (XDC per USD) | employment: ILOSTAT EMP_TEMP_SEX_AGE_NB quarterly (official); ILO source=BA:222; sex=SEX_T; age=AGE_YTHADULT_YGE15; values in thousands converted to persons (x1000) | gdp_per_worker = annualized real GDP in 2015 USD (market FX, not PPP) / employed persons","Korea, Republic of",1975,4,1975.75,109322701132.0552,9806000.0,SA,ILOSTAT EMP_TEMP_SEX_AGE_NB quarterly (official)
KOR,1976-Q1,9333.435827162448,"gdp: IMF QNEA B1GQ constant-price LCU SA 1976-Q1; not annualized in source, multiplied by 4 to annualize | rebase: volume index vs 2015 real LCU [IMF ANEA B1GQ constant LCU 2015 annual] times 2015 current-price LCU [IMF ANEA B1GQ current LCU 2015 annual] divided by IMF ER XDC_USD period-average 2015 (XDC per USD) | employment: ILOSTAT EMP_TEMP_SEX_AGE_NB quarterly (official); ILO source=BA:222; sex=SEX_T; age=AGE_YTHADULT_YGE15; values in thousands converted to persons (x1000) | gdp_per_worker = annualized real GDP in 2015 USD (market FX, not PPP) / employed persons","Korea, Republic of",1976,1,1976.0,112785238535.43102,12084000.0,SA,ILOSTAT EMP_TEMP_SEX_AGE_NB quarterly (official)
KOR,1976-Q2,8503.38089800801,"gdp: IMF QNEA B1GQ constant-price LCU SA 1976-Q2; not annualized in source, multiplied by 4 to annualize | rebase: volume index vs 2015 real LCU [IMF ANEA B1GQ constant LCU 2015 annual] times 2015 current-price LCU [IMF ANEA B1GQ current LCU 2015 annual] divided by IMF ER XDC_USD period-average 2015 (XDC per USD) | employment: ILOSTAT EMP_TEMP_SEX_AGE_NB quarterly (official); ILO source=BA:222; sex=SEX_T; age=AGE_YTHADULT_YGE15; values in thousands converted to persons (x1000) | gdp_per_worker = annualized real GDP in 2015 USD (market FX, not PPP) / employed persons","Korea, Republic of",1976,2,1976.25,117686791628.43086,13840000.0,SA,ILOSTAT EMP_TEMP_SEX_AGE_NB quarterly (official)
KOR,1976-Q3,9098.636421879071,"gdp: IMF QNEA B1GQ constant-price LCU SA 1976-Q3; not annualized in source, multiplied by 4 to annualize | rebase: volume index vs 2015 real LCU [IMF ANEA B1GQ constant LCU 2015 annual] times 2015 current-price LCU [IMF ANEA B1GQ current LCU 2015 annual] divided by IMF ER XDC_USD period-average 2015 (XDC per USD) | employment: ILOSTAT EMP_TEMP_SEX_AGE_NB quarterly (official); ILO source=BA:222; sex=SEX_T; age=AGE_YTHADULT_YGE15; values in thousands converted to persons (x1000) | gdp_per_worker = annualized real GDP in 2015 USD (market FX, not PPP) / employed persons","Korea, Republic of",1976,3,1976.5,120256677587.9757,13217000.0,SA,ILOSTAT EMP_TEMP_SEX_AGE_NB quarterly (official)
KOR,1976-Q4,11575.065220691886,"gdp: IMF QNEA B1GQ constant-price LCU SA 1976-Q4; not annualized in source, multiplied by 4 to annualize | rebase: volume index vs 2015 real LCU [IMF ANEA B1GQ constant LCU 2015 annual] times 2015 current-price LCU [IMF ANEA B1GQ current LCU 2015 annual] divided by IMF ER XDC_USD period-average 2015 (XDC per USD) | employment: ILOSTAT EMP_TEMP_SEX_AGE_NB quarterly (official); ILO source=BA:222; sex=SEX_T; age=AGE_YTHADULT_YGE15; values in thousands converted to persons (x1000) | gdp_per_worker = annualized real GDP in 2015 USD (market FX, not PPP) / employed persons","Korea, Republic of",1976,4,1976.75,121630785339.03033,10508000.0,SA,ILOSTAT EMP_TEMP_SEX_AGE_NB quarterly (official)
KOR,1977-Q1,9862.829844784792,"gdp: IMF QNEA B1GQ constant-price LCU SA 1977-Q1; not annualized in source, multiplied by 4 to annualize | rebase: volume index vs 2015 real LCU [IMF ANEA B1GQ constant LCU 2015 annual] times 2015 current-price LCU [IMF ANEA B1GQ current LCU 2015 annual] divided by IMF ER XDC_USD period-average 2015 (XDC per USD) | employment: ILOSTAT EMP_TEMP_SEX_AGE_NB quarterly (official); ILO source=BA:222; sex=SEX_T; age=AGE_YTHADULT_YGE15; values in thousands converted to persons (x1000) | gdp_per_worker = annualized real GDP in 2015 USD (market FX, not PPP) / employed persons","Korea, Republic of",1977,1,1977.0,122969762504.7768,12468000.0,SA,ILOSTAT EMP_TEMP_SEX_AGE_NB quarterly (official)
KOR,1977-Q2,9076.719178178259,"gdp: IMF QNEA B1GQ constant-price LCU SA 1977-Q2; not annualized in source, multiplied by 4 to annualize | rebase: volume index vs 2015 real LCU [IMF ANEA B1GQ constant LCU 2015 annual] times 2015 current-price LCU [IMF ANEA B1GQ current LCU 2015 annual] divided by IMF ER XDC_USD period-average 2015 (XDC per USD) | employment: ILOSTAT EMP_TEMP_SEX_AGE_NB quarterly (official); ILO source=BA:222; sex=SEX_T; age=AGE_YTHADULT_YGE15; values in thousands converted to persons (x1000) | gdp_per_worker = annualized real GDP in 2015 USD (market FX, not PPP) / employed persons","Korea, Republic of",1977,2,1977.25,129034639836.98213,14216000.0,SA,ILOSTAT EMP_TEMP_SEX_AGE_NB quarterly (official)
KOR,1977-Q3,10107.623864341038,"gdp: IMF QNEA B1GQ constant-price LCU SA 1977-Q3; not annualized in source, multiplied by 4 to annualize | rebase: volume index vs 2015 real LCU [IMF ANEA B1GQ constant LCU 2015 annual] times 2015 current-price LCU [IMF ANEA B1GQ current LCU 2015 annual] divided by IMF ER XDC_USD period-average 2015 (XDC per USD) | employment: ILOSTAT EMP_TEMP_SEX_AGE_NB quarterly (official); ILO source=BA:222; sex=SEX_T; age=AGE_YTHADULT_YGE15; values in thousands converted to persons (x1000) | gdp_per_worker = annualized real GDP in 2015 USD (market FX, not PPP) / employed persons","Korea, Republic of",1977,3,1977.5,136927980490.22804,13547000.0,SA,ILOSTAT EMP_TEMP_SEX_AGE_NB quarterly (official)
KOR,1977-Q4,12877.069975476876,"gdp: IMF QNEA B1GQ constant-price LCU SA 1977-Q4; not annualized in source, multiplied by 4 to annualize | rebase: volume index vs 2015 real LCU [IMF ANEA B1GQ constant LCU 2015 annual] times 2015 current-price LCU [IMF ANEA B1GQ current LCU 2015 annual] divided by IMF ER XDC_USD period-average 2015 (XDC per USD) | employment: ILOSTAT EMP_TEMP_SEX_AGE_NB quarterly (official); ILO source=BA:222; sex=SEX_T; age=AGE_YTHADULT_YGE15; values in thousands converted to persons (x1000) | gdp_per_worker = annualized real GDP in 2015 USD (market FX, not PPP) / employed persons","Korea, Republic of",1977,4,1977.75,141892434059.7797,11019000.0,SA,ILOSTAT EMP_TEMP_SEX_AGE_NB quarterly (official)
