country,iso3,numeric_code,year,quarter,t,GDP,GDP_usd_pa,GDP_usd_eop,empl,empl_source,realGDP_empl,realGDP_usd_pa_empl,realGDP_usd_eop_empl,baseyear,baseyear_str,er_iso3,NER_pa_base,NER_eop_base,source,empl_q,empl_interp,empl_annual
Italy,ITA,380,2009,1,2009q1,385660.05831942,511275.9669817066,515318.969926409,22652.562,observed quarterly,.0170250083994658,.0225703373853124,.0227488162233662,2010,2010,EMU,1.3257166666667,1.3362,IMF_IFS_realGDP_nsa_baseyear,22652.562,22817.65886970768,22698.318
Italy,ITA,380,2009,2,2009q2,399399.6933059,529490.8300772,533677.8701953435,22887.163,observed quarterly,.0174508170062799,.0231348389521759,.0233177816837912,2010,2010,EMU,1.3257166666667,1.3362,IMF_IFS_realGDP_nsa_baseyear,22887.163,22719.81324474524,22698.318
Italy,ITA,380,2009,3,2009q3,399893.62498256,530145.6435331429,534337.8617016966,22678.12,observed quarterly,.0176334557266017,.0233769661476852,.0235618235418852,2010,2010,EMU,1.3257166666667,1.3362,IMF_IFS_realGDP_nsa_baseyear,22678.12,22649.39518751878,22698.318
Italy,ITA,380,2009,4,2009q4,408623.3942275,541718.8441173142,546002.5793667856,22575.429,observed quarterly,.0181003600962578,.0239959490522778,.0241857011606196,2010,2010,EMU,1.3257166666667,1.3362,IMF_IFS_realGDP_nsa_baseyear,22575.429,22606.40469802829,22698.318
Italy,ITA,380,2010,1,2010q1,387654.0886644,513919.4862438857,517983.3932733713,22419.747,observed quarterly,.0172907432302604,.0229226264794106,.0231038911042739,2010,2010,EMU,1.3257166666667,1.3362,IMF_IFS_realGDP_nsa_baseyear,22419.747,22560.20757226566,22526.148
Italy,ITA,380,2010,2,2010q2,407012.851761,539583.7211271006,543850.5725230483,22656.623,observed quarterly,.0179644094250498,.0238157169816129,.0240040438737515,2010,2010,EMU,1.3257166666667,1.3362,IMF_IFS_realGDP_nsa_baseyear,22656.623,22517.22319243844,22526.148
Italy,ITA,380,2010,3,2010q3,405718.71345003,537868.0603992759,542121.3449119302,22449.94,observed quarterly,.0180721513487355,.0239585522455417,.0241480086321803,2010,2010,EMU,1.3257166666667,1.3362,IMF_IFS_realGDP_nsa_baseyear,22449.94,22504.65581008639,22526.148
Italy,ITA,380,2010,4,2010q4,417558.94612456,553564.8541931119,557942.2638116372,22578.282,observed quarterly,.0184938316442571,.0245175808413196,.0247114578430563,2010,2010,EMU,1.3257166666667,1.3362,IMF_IFS_realGDP_nsa_baseyear,22578.282,22522.50542520951,22526.148
Italy,ITA,380,2011,1,2011q1,396697.68533909,525908.7330821338,530067.4471500921,22535.861,observed quarterly,.0176029522608029,.0233365271946847,.0235210648108848,2010,2010,EMU,1.3257166666667,1.3362,IMF_IFS_realGDP_nsa_baseyear,22535.861,22583.80242625216,22597.643
Italy,ITA,380,2011,2,2011q2,413035.54844018,547568.1104929678,551898.0998257686,22712.692,observed quarterly,.018185230902624,.0241084636947909,.0242991055320861,2010,2010,EMU,1.3257166666667,1.3362,IMF_IFS_realGDP_nsa_baseyear,22712.692,22601.68644718279,22597.643
Italy,ITA,380,2011,3,2011q3,408493.40285442,541546.5123874991,545828.884894076,22572.234,observed quarterly,.0180971632162957,.0239917108952308,.0241814294896144,2010,2010,EMU,1.3257166666667,1.3362,IMF_IFS_realGDP_nsa_baseyear,22572.234,22606.58501046531,22597.643
Italy,ITA,380,2011,4,2011q4,410970.25829943,544830.1209318731,549138.4591396984,22569.786,observed quarterly,.0182088681877369,.0241398000376199,.0243306896724541,2010,2010,EMU,1.3257166666667,1.3362,IMF_IFS_realGDP_nsa_baseyear,22569.786,22598.49811609974,22597.643
Italy,ITA,380,2012,1,2012q1,387072.10404807,513147.9395382734,517205.7454290311,22422.308,observed quarterly,.017262812733108,.0228855985538274,.0230665703739789,2010,2010,EMU,1.3257166666667,1.3362,IMF_IFS_realGDP_nsa_baseyear,22422.308,22620.36208500272,22565.314
Italy,ITA,380,2012,2,2012q2,398427.64571771,528202.1703887434,532379.0202080042,22701.769,observed quarterly,.0175505109631637,.0232670048923828,.0234509927489793,2010,2010,EMU,1.3257166666667,1.3362,IMF_IFS_realGDP_nsa_baseyear,22701.769,22612.26446885502,22565.314
Italy,ITA,380,2012,3,2012q3,394220.9187467,522625.2423311591,526757.9916293406,22616.929,observed quarterly,.0174303469205169,.0231077014183119,.0232904295551947,2010,2010,EMU,1.3257166666667,1.3362,IMF_IFS_realGDP_nsa_baseyear,22616.929,22561.26519192615,22565.314
Italy,ITA,380,2012,4,2012q4,398559.50299567,528376.9757797563,532555.2079028143,22520.25,observed quarterly,.017697827643817,.0234623050712029,.0236478372976683,2010,2010,EMU,1.3257166666667,1.3362,IMF_IFS_realGDP_nsa_baseyear,22520.25,22467.36425421611,22565.314
Italy,ITA,380,2013,1,2013q1,373938.71044132,495736.7807439111,499656.9048916919,22124.513,observed quarterly,.01690155667794,.0224066753805569,.0225838600330634,2010,2010,EMU,1.3257166666667,1.3362,IMF_IFS_realGDP_nsa_baseyear,22124.513,22272.92886003208,22190.423
Italy,ITA,380,2013,2,2013q2,389071.73210769,515798.8797840461,519877.6484422954,22218.339,observed quarterly,.0175112879548597,.0232150062965574,.0233985829652836,2010,2010,EMU,1.3257166666667,1.3362,IMF_IFS_realGDP_nsa_baseyear,22218.339,22179.44986324382,22190.423
Italy,ITA,380,2013,3,2013q3,390546.33007603,517753.7788873072,521848.0062475913,22200.528,observed quarterly,.0175917586318681,.0233216876142454,.0235061078839022,2010,2010,EMU,1.3257166666667,1.3362,IMF_IFS_realGDP_nsa_baseyear,22200.528,22143.68350160587,22190.423
Italy,ITA,380,2013,4,2013q4,396029.60254059,525023.044581449,529174.7549147364,22218.312,observed quarterly,.0178244685078052,.0236301949752731,.0238170548201293,2010,2010,EMU,1.3257166666667,1.3362,IMF_IFS_realGDP_nsa_baseyear,22218.312,22165.62977511823,22190.423
Italy,ITA,380,2014,1,2014q1,374569.65284751,496573.231607504,500499.9701348429,22025.284,observed quarterly,.0170063483788681,.0225455994850057,.0227238827038436,2010,2010,EMU,1.3257166666667,1.3362,IMF_IFS_realGDP_nsa_baseyear,22025.284,22233.23729108132,22278.437
Italy,ITA,380,2014,2,2014q2,389050.40748053,515770.6093704096,519849.1544754842,22316.264,observed quarterly,.0174334918909603,.0231118707580449,.0232946318647012,2010,2010,EMU,1.3257166666667,1.3362,IMF_IFS_realGDP_nsa_baseyear,22316.264,22255.22872924409,22278.437
Italy,ITA,380,2014,3,2014q3,390710.08544212,517970.8721053888,522066.8161677608,22398.298,observed quarterly,.0174437399414063,.0231254567693219,.023308325309707,2010,2010,EMU,1.3257166666667,1.3362,IMF_IFS_realGDP_nsa_baseyear,22398.298,22289.43271908139,22278.437
Italy,ITA,380,2014,4,2014q4,395234.90476831,523969.5004997746,528112.8797514159,22373.902,observed quarterly,.0176649966898179,.0234187805283037,.0236039685769347,2010,2010,EMU,1.3257166666667,1.3362,IMF_IFS_realGDP_nsa_baseyear,22373.902,22335.84926059322,22278.437
Italy,ITA,380,2015,1,2015q1,376101.02763567,498603.4006870808,502546.1931267823,22157.617,observed quarterly,.0169738933404107,.0225025732996053,.0226805162814567,2010,2010,EMU,1.3257166666667,1.3362,IMF_IFS_realGDP_nsa_baseyear,22157.617,22381.1615221737,22464.205
Italy,ITA,380,2015,2,2015q2,392021.55001265,519709.5025442834,523819.195126903,22496.793,observed quarterly,.0174256637385004,.0231014928458596,.0232841718873843,2010,2010,EMU,1.3257166666667,1.3362,IMF_IFS_realGDP_nsa_baseyear,22496.793,22427.57577362,22464.205
Italy,ITA,380,2015,3,2015q3,393653.23940109,521872.6603613615,525999.4584877365,22644.596,observed quarterly,.017383981564568,.0230462340931744,.0232284761665757,2010,2010,EMU,1.3257166666667,1.3362,IMF_IFS_realGDP_nsa_baseyear,22644.596,22487.41212572315,22464.205
Italy,ITA,380,2015,4,2015q4,401513.40812084,532293.0170359463,536502.2159310664,22557.815,observed quarterly,.0177993040602931,.0235968340477988,.0237834300853636,2010,2010,EMU,1.3257166666667,1.3362,IMF_IFS_realGDP_nsa_baseyear,22557.815,22560.67057848315,22464.205
Italy,ITA,380,2016,1,2016q1,380699.23922035,504699.326421751,508690.3234462317,22400.218,observed quarterly,.0169953363498672,.0225310006546254,.0227091684306926,2010,2010,EMU,1.3257166666667,1.3362,IMF_IFS_realGDP_nsa_baseyear,22400.218,22651.02899047024,22757.414
Italy,ITA,380,2016,2,2016q2,396899.11421317,526175.7706976496,530336.5964116378,22935.658,observed quarterly,.0173048932894435,.0229413854487039,.0231227984133543,2010,2010,EMU,1.3257166666667,1.3362,IMF_IFS_realGDP_nsa_baseyear,22935.658,22724.34279007494,22757.414
Italy,ITA,380,2016,3,2016q3,398624.80966635,528463.5539215213,532642.4706761769,22883.095,observed quarterly,.0174200565817845,.0230940593447487,.0232766796045805,2010,2010,EMU,1.3257166666667,1.3362,IMF_IFS_realGDP_nsa_baseyear,22883.095,22794.07089980235,22757.414
Italy,ITA,380,2016,4,2016q4,406391.86084749,538760.4631232119,543020.8044644162,22810.684,observed quarterly,.0178158559755372,.0236187771977031,.0238055467545128,2010,2010,EMU,1.3257166666667,1.3362,IMF_IFS_realGDP_nsa_baseyear,22810.684,22860.21331965247,22757.414
Italy,ITA,380,2017,1,2017q1,389578.72511849,516471.0088683472,520555.0925033264,22724.522,observed quarterly,.0171435388220043,.0227274751419787,.0229071965739621,2010,2010,EMU,1.3257166666667,1.3362,IMF_IFS_realGDP_nsa_baseyear,22724.522,22960.38770633155,23021.942
Italy,ITA,380,2017,2,2017q2,403206.22810714,534537.2167054507,538764.1619967605,23088.331,observed quarterly,.0174636368521891,.0231518344355619,.0233349115618951,2010,2010,EMU,1.3257166666667,1.3362,IMF_IFS_realGDP_nsa_baseyear,23088.331,23026.6283082331,23021.942
Italy,ITA,380,2017,3,2017q3,402745.70501303,533926.6935642041,538148.8110384106,23185.648,observed quarterly,.0173704743992072,.0230283274189362,.0232104278922207,2010,2010,EMU,1.3257166666667,1.3362,IMF_IFS_realGDP_nsa_baseyear,23185.648,23055.06230095078,23021.942
Italy,ITA,380,2017,4,2017q4,412464.58154789,546811.1701677439,551135.1738642906,23089.266,observed quarterly,.0178639105092336,.0236824838939334,.0238697572224379,2010,2010,EMU,1.3257166666667,1.3362,IMF_IFS_realGDP_nsa_baseyear,23089.266,23045.68968448457,23021.942
Italy,ITA,380,2018,1,2018q1,392246.88023968,520008.2265817609,524120.2813762604,22646.639,observed quarterly,.0173203131925969,.0229618278713129,.023143402487948,2010,2010,EMU,1.3257166666667,1.3362,IMF_IFS_realGDP_nsa_baseyear,22646.639,22974.91262672119,22984.513
Italy,ITA,380,2018,2,2018q2,407241.29182949,539886.5679332323,544155.8141425645,23231.842,observed quarterly,.0175294447951863,.0232390771223923,.0234228441353279,2010,2010,EMU,1.3257166666667,1.3362,IMF_IFS_realGDP_nsa_baseyear,23231.842,22965.56499342724,22984.513
Italy,ITA,380,2018,3,2018q3,405709.20622042,537855.456506528,542108.6413517252,23100.329,observed quarterly,.0175629189619083,.0232834543831184,.0234675723169019,2010,2010,EMU,1.3257166666667,1.3362,IMF_IFS_realGDP_nsa_baseyear,23100.329,22979.83918335303,22984.513
Italy,ITA,380,2018,4,2018q4,416090.39013393,551617.9650404004,555979.9792969573,22959.24,observed quarterly,.0181230036418422,.0240259679780516,.0242159574662296,2010,2010,EMU,1.3257166666667,1.3362,IMF_IFS_realGDP_nsa_baseyear,22959.24,23017.73519649854,22984.513
Italy,ITA,380,2019,1,2019q1,394267.83292646,522687.43724117,526820.6783563358,22805.222,observed quarterly,.0172884891419369,.022919638196952,.0231008791914561,2010,2010,EMU,1.3257166666667,1.3362,IMF_IFS_realGDP_nsa_baseyear,22805.222,23163.24551425184,23136.253
Italy,ITA,380,2019,2,2019q2,409795.80445841,543273.1279006021,547569.1539173275,23332.513,observed quarterly,.0175632948091965,.0232839526501325,.0234680745240484,2010,2010,EMU,1.3257166666667,1.3362,IMF_IFS_realGDP_nsa_baseyear,23332.513,23201.31841056593,23136.253
Italy,ITA,380,2019,3,2019q3,408950.90495968,542153.0305534774,546440.1992071244,23252.542,observed quarterly,.0175873633497654,.023315860715507,.0235002349079565,2010,2010,EMU,1.3257166666667,1.3362,IMF_IFS_realGDP_nsa_baseyear,23252.542,23155.28944815705,23136.253
Italy,ITA,380,2019,4,2019q4,415231.45192231,550479.2563376189,554832.2660585906,23154.737,observed quarterly,.0179328943326936,.0237739368984247,.0239619334073451,2010,2010,EMU,1.3257166666667,1.3362,IMF_IFS_realGDP_nsa_baseyear,23154.737,23025.15862702519,23136.253
Italy,ITA,380,2020,1,2020q1,369661.96761113,490067.0314948809,493942.3211219919,22854.196,observed quarterly,.0161747964186152,.021443197192099,.0216127629745536,2010,2010,EMU,1.3257166666667,1.3362,IMF_IFS_realGDP_nsa_baseyear,22854.196,22754.8867029839,22617.615
Italy,ITA,380,2020,2,2020q2,335865.45454629,445262.4308496036,448783.4203647527,22472.82,observed quarterly,.0149454075877567,.019813375929216,.0199700536187605,2010,2010,EMU,1.3257166666667,1.3362,IMF_IFS_realGDP_nsa_baseyear,22472.82,22625.5524162328,22617.615
Italy,ITA,380,2020,3,2020q3,384924.53638751,510300.8732978746,514336.1655209909,22564.426,observed quarterly,.017058911065919,.0226152827152738,.0227941169662809,2010,2010,EMU,1.3257166666667,1.3362,IMF_IFS_realGDP_nsa_baseyear,22564.426,22552.94785662445,22617.615
Italy,ITA,380,2020,4,2020q4,393397.25502252,521533.2976042849,525657.4121610912,22579.019,observed quarterly,.0174231331760924,.0230981380370992,.0232807905498946,2010,2010,EMU,1.3257166666667,1.3362,IMF_IFS_realGDP_nsa_baseyear,22579.019,22537.07302415886,22617.615
Italy,ITA,380,2021,1,2021q1,379217.35533773,502734.768260497,506710.2302022749,21832.285,observed quarterly,.0173695678367028,.0230271255739148,.0232092165434023,2010,2010,EMU,1.3257166666667,1.3362,IMF_IFS_realGDP_nsa_baseyear,21832.285,22501.86746284013,22553.956
Italy,ITA,380,2021,2,2021q2,400776.81995757,531316.5098314298,535517.9868273051,22575.716,observed quarterly,.0177525629733103,.0235348686097677,.0237209746449373,2010,2010,EMU,1.3257166666667,1.3362,IMF_IFS_realGDP_nsa_baseyear,22575.716,22486.00625629619,22553.956
Italy,ITA,380,2021,3,2021q3,412311.31079015,546607.9765696954,550930.3734777984,22884.003,observed quarterly,.0180174469820752,.0238860297549207,.0240749126574489,2010,2010,EMU,1.3257166666667,1.3362,IMF_IFS_realGDP_nsa_baseyear,22884.003,22546.02539672802,22553.956
Italy,ITA,380,2021,4,2021q4,424067.04462955,562192.7488494858,566638.3850340048,22923.818,observed quarterly,.0184989710103941,.0245243941846636,.0247183250640886,2010,2010,EMU,1.3257166666667,1.3362,IMF_IFS_realGDP_nsa_baseyear,22923.818,22681.92488413565,22553.956
Italy,ITA,380,2022,1,2022q1,406531.62600802,538945.7521259458,543207.5586719164,22737.318,observed quarterly,.0178794889532714,.0237031364968351,.0238905731393613,2010,2010,EMU,1.3257166666667,1.3362,IMF_IFS_realGDP_nsa_baseyear,22737.318,22902.8920168887,23099.389
Italy,ITA,380,2022,2,2022q2,425697.04581834,564353.6685921511,568816.3926224658,23252.56,observed quarterly,.0183075345604243,.0242706036923311,.024462527679639,2010,2010,EMU,1.3257166666667,1.3362,IMF_IFS_realGDP_nsa_baseyear,23252.56,23039.29815423845,23099.389
Italy,ITA,380,2022,3,2022q3,425998.52273486,564753.341564997,569219.2260783199,23131.068,observed quarterly,.0184167251911957,.0244153595313886,.0246084282004757,2010,2010,EMU,1.3257166666667,1.3362,IMF_IFS_realGDP_nsa_baseyear,23131.068,23167.59206867488,23099.389
Italy,ITA,380,2022,4,2022q4,433496.35049805,574693.3367944543,579237.8235354944,23276.61,observed quarterly,.0186236892098141,.0246897351802713,.0248849735221535,2010,2010,EMU,1.3257166666667,1.3362,IMF_IFS_realGDP_nsa_baseyear,23276.61,23287.77376019799,23099.389
Italy,ITA,380,2023,1,2023q1,416686.8577262,552408.7120685993,556776.9792937485,23249.912,observed quarterly,.0179220832201946,.0237596044263995,.023947487598824,2010,2010,EMU,1.3257166666667,1.3362,IMF_IFS_realGDP_nsa_baseyear,23249.912,23415.65618678152,23579.947
Italy,ITA,380,2023,2,2023q2,426357.93155517,565229.815828229,569699.4681440182,23647.388,observed quarterly,.0180298108000414,.0239024206744622,.0240914331910154,2010,2010,EMU,1.3257166666667,1.3362,IMF_IFS_realGDP_nsa_baseyear,23647.388,23535.87741560498,23579.947
Italy,ITA,380,2023,3,2023q3,426394.27227396,565277.9933248075,569748.0266124654,23612.533,observed quarterly,.0180579640597627,.0239397439200956,.0241290515766549,2010,2010,EMU,1.3257166666667,1.3362,IMF_IFS_realGDP_nsa_baseyear,23612.533,23640.05761441173,23579.947
Italy,ITA,380,2023,4,2023q4,434086.86496525,575476.1916655292,580026.8689665671,23809.955,observed quarterly,.0182313181593686,.0241695623391783,.0243606873245484,2010,2010,EMU,1.3257166666667,1.3362,IMF_IFS_realGDP_nsa_baseyear,23809.955,23728.19678320175,23579.947
Italy,ITA,380,2024,1,2024q1,417493.8171591,553478.5116381188,557855.2384879895,23644.005,observed quarterly,.0176574914934716,.0234088307644208,.0235939401335768,2010,2010,EMU,1.3257166666667,1.3362,IMF_IFS_realGDP_nsa_baseyear,23644.005,23820.96621840842,23932.264
Italy,ITA,380,2024,2,2024q2,430106.17904217,570198.9299925364,574707.8764361476,23975.924,observed quarterly,.0179390866872188,.0237821462060247,.0239702076314618,2010,2010,EMU,1.3257166666667,1.3362,IMF_IFS_realGDP_nsa_baseyear,23975.924,23909.12252282477,23932.264
Jamaica,JAM,388,1996,1,1996q1,178987,2586.810344060853,2542.551770966212,935.5312500000001,interpolated from annual,.1913212412733407,.0027650710161321,.0027177625236637,2007,2007,JAM,.014452504059294,.0142052315026578,IMF_IFS_realGDP_nsa_baseyear,,935.5312500000001,
Jamaica,JAM,388,1996,2,1996q2,171604,2480.107506591086,2437.674546782089,937.4437500000001,interpolated from annual,.1830552499816656,.0026456067434351,.0026003422037665,2007,2007,JAM,.014452504059294,.0142052315026578,IMF_IFS_realGDP_nsa_baseyear,,937.4437500000001,
Jamaica,JAM,388,1996,3,1996q3,167089,2414.854450763373,2373.537926547589,939.35625,interpolated from annual,.1778760720440195,.0025707546532675,.0025267707821687,2007,2007,JAM,.014452504059294,.0142052315026578,IMF_IFS_realGDP_nsa_baseyear,,939.35625,
Jamaica,JAM,388,1996,4,1996q4,170199,2459.801738387778,2417.716196520855,941.2687500000002,interpolated from annual,.1808187087906615,.0026132831227933,.002568571618383,2007,2007,JAM,.014452504059294,.0142052315026578,IMF_IFS_realGDP_nsa_baseyear,,941.2687500000002,
Jamaica,JAM,388,1997,1,1997q1,173195,2503.101440549422,2460.275070102818,943.1812500000001,interpolated from annual,.1836285443545448,.0026538922826863,.0026084859830524,2007,2007,JAM,.014452504059294,.0142052315026578,IMF_IFS_realGDP_nsa_baseyear,,943.1812500000001,
Jamaica,JAM,388,1997,2,1997q2,169231,2445.811714458381,2403.965532426282,945.0937500000001,interpolated from annual,.179062659127732,.0025879038079115,.0025436265263909,2007,2007,JAM,.014452504059294,.0142052315026578,IMF_IFS_realGDP_nsa_baseyear,,945.0937500000001,
Jamaica,JAM,388,1997,3,1997q3,165443,2391.065629081776,2350.156115494214,947.0062500000001,interpolated from annual,.1747010645389088,.0025248678444116,.002481669065536,2007,2007,JAM,.014452504059294,.0142052315026578,IMF_IFS_realGDP_nsa_baseyear,,947.0062500000001,
Jamaica,JAM,388,1997,4,1997q4,168722,2438.4553898922,2396.735069591429,948.91875,interpolated from annual,.1778044748299051,.0025697198942398,.0025257537271673,2007,2007,JAM,.014452504059294,.0142052315026578,IMF_IFS_realGDP_nsa_baseyear,,948.91875,
Jamaica,JAM,388,1998,1,1998q1,169927,2455.87065728365,2413.852373552132,951.3936366652722,interpolated from annual,.1786085101384646,.0025813402178006,.0025371752348617,2007,2007,JAM,.014452504059294,.0142052315026578,IMF_IFS_realGDP_nsa_baseyear,,951.3936366652722,953.7
Jamaica,JAM,388,1998,2,1998q2,166210,2402.150699695254,2361.051528056753,953.3072678486418,interpolated from annual,.1743509208474738,.0025198073912898,.0024766951933399,2007,2007,JAM,.014452504059294,.0142052315026578,IMF_IFS_realGDP_nsa_baseyear,,953.3072678486418,953.7
Jamaica,JAM,388,1998,3,1998q3,163584,2364.198424035548,2323.748590130774,954.6568155916847,interpolated from annual,.1713537234829383,.0024764903842123,.0024341193109175,2007,2007,JAM,.014452504059294,.0142052315026578,IMF_IFS_realGDP_nsa_baseyear,,954.6568155916847,953.7
Jamaica,JAM,388,1998,4,1998q4,168684,2437.906194737947,2396.195270794328,955.4422798944012,interpolated from annual,.1765506965199861,.0025515996581263,.0025079435160219,2007,2007,JAM,.014452504059294,.0142052315026578,IMF_IFS_realGDP_nsa_baseyear,,955.4422798944012,953.7
Jamaica,JAM,388,1999,1,1999q1,171018,2471.638339212339,2429.350281121532,955.6625,interpolated from annual,.1789522974899612,.0025863088058936,.0025420588137774,2007,2007,JAM,.014452504059294,.0142052315026578,IMF_IFS_realGDP_nsa_baseyear,,955.6625,
Jamaica,JAM,388,1999,2,1999q2,166768,2410.21519696034,2368.978047235236,956.4475,interpolated from annual,.1743618964971941,.0025199660169119,.0024768511049851,2007,2007,JAM,.014452504059294,.0142052315026578,IMF_IFS_realGDP_nsa_baseyear,,956.4475,
Jamaica,JAM,388,1999,3,1999q3,165129,2386.527542807157,2345.69567280238,957.2325000000001,interpolated from annual,.1725066794117416,.0024931534844535,.0024504973167986,2007,2007,JAM,.014452504059294,.0142052315026578,IMF_IFS_realGDP_nsa_baseyear,,957.2325000000001,
Jamaica,JAM,388,1999,4,1999q4,172046,2486.495513385294,2443.953259106264,958.0175,interpolated from annual,.179585445986112,.0025954593871044,.0025510528347408,2007,2007,JAM,.014452504059294,.0142052315026578,IMF_IFS_realGDP_nsa_baseyear,,958.0175,
Jamaica,JAM,388,2000,1,2000q1,173463,2506.974711637313,2464.08207214553,958.8025,interpolated from annual,.1809162992378514,.0026146935491275,.0025699579132778,2007,2007,JAM,.014452504059294,.0142052315026578,IMF_IFS_realGDP_nsa_baseyear,,958.8025,
Jamaica,JAM,388,2000,2,2000q2,168828,2439.987355322486,2398.240824130711,959.5875,interpolated from annual,.175938098401657,.0025427460813344,.0024992414179329,2007,2007,JAM,.014452504059294,.0142052315026578,IMF_IFS_realGDP_nsa_baseyear,,959.5875,
Jamaica,JAM,388,2000,3,2000q3,166043,2399.737131517352,2358.679254395809,960.3724999999999,interpolated from annual,.1728943717151418,.0024987566090422,.0024560045757202,2007,2007,JAM,.014452504059294,.0142052315026578,IMF_IFS_realGDP_nsa_baseyear,,960.3724999999999,
Jamaica,JAM,388,2000,4,2000q4,171867,2483.90851515868,2441.410522667288,961.1575,interpolated from annual,.1788125255226121,.0025842887509682,.0025400733206236,2007,2007,JAM,.014452504059294,.0142052315026578,IMF_IFS_realGDP_nsa_baseyear,,961.1575,
Jamaica,JAM,388,2001,1,2001q1,175574,2537.483947706483,2494.069315847641,961.9425,interpolated from annual,.1825202649846535,.0026378748705941,.0025927426180334,2007,2007,JAM,.014452504059294,.0142052315026578,IMF_IFS_realGDP_nsa_baseyear,,961.9425,
Jamaica,JAM,388,2001,2,2001q2,173013,2500.471084810631,2457.689717969334,962.7275,interpolated from annual,.1797112890199979,.0025972781340625,.0025528404641701,2007,2007,JAM,.014452504059294,.0142052315026578,IMF_IFS_realGDP_nsa_baseyear,,962.7275,
Jamaica,JAM,388,2001,3,2001q3,168708,2438.25305483537,2396.536196350392,963.5125,interpolated from annual,.1750968461748031,.0025305878801109,.0024872912352983,2007,2007,JAM,.014452504059294,.0142052315026578,IMF_IFS_realGDP_nsa_baseyear,,963.5125,
Jamaica,JAM,388,2001,4,2001q4,171617,2480.295389143856,2437.859214791624,964.2975,interpolated from annual,.177971009983952,.0025721267442297,.0025281193975839,2007,2007,JAM,.014452504059294,.0142052315026578,IMF_IFS_realGDP_nsa_baseyear,,964.2975,
Jamaica,JAM,388,2002,1,2002q1,175104,2530.691270798615,2487.392857041391,965.0825,interpolated from annual,.1814394106203356,.0026222538185063,.0025773888315677,2007,2007,JAM,.014452504059294,.0142052315026578,IMF_IFS_realGDP_nsa_baseyear,,965.0825,
Jamaica,JAM,388,2002,2,2002q2,172060,2486.697848442124,2444.152132347301,965.8675,interpolated from annual,.1781403763973837,.0025745745130073,.0025305252866954,2007,2007,JAM,.014452504059294,.0142052315026578,IMF_IFS_realGDP_nsa_baseyear,,965.8675,
Jamaica,JAM,388,2002,3,2002q3,170324,2461.608301395189,2419.491850458687,966.6524999999999,interpolated from annual,.1761998236181048,.0025465286660875,.0025029592852226,2007,2007,JAM,.014452504059294,.0142052315026578,IMF_IFS_realGDP_nsa_baseyear,,966.6524999999999,
Jamaica,JAM,388,2002,4,2002q4,176073,2544.695747232071,2501.157726367467,967.4375,interpolated from annual,.1819993539634343,.0026303464019454,.0025853429563847,2007,2007,JAM,.014452504059294,.0142052315026578,IMF_IFS_realGDP_nsa_baseyear,,967.4375,
Jamaica,JAM,388,2003,1,2003q1,181947,2629.589756076363,2584.599256214079,957.5837778140525,interpolated from annual,.1900063516273677,.0027460675681862,.0026990842118422,2007,2007,JAM,.014452504059294,.0142052315026578,IMF_IFS_realGDP_nsa_baseyear,,957.5837778140525,969.4
Jamaica,JAM,388,2003,2,2003q2,178719,2582.937072972963,2538.744768923499,958.3601523205157,interpolated from annual,.1864841725391655,.0026951632606164,.0026490508425004,2007,2007,JAM,.014452504059294,.0142052315026578,IMF_IFS_realGDP_nsa_baseyear,,958.3601523205157,969.4
Jamaica,JAM,388,2003,3,2003q3,174874,2527.367194864977,2484.12565379578,969.7881872532315,interpolated from annual,.1803218499653026,.0026061022686029,.0025615136237446,2007,2007,JAM,.014452504059294,.0142052315026578,IMF_IFS_realGDP_nsa_baseyear,,969.7881872532315,969.4
Jamaica,JAM,388,2003,4,2003q4,183451,2651.326322181542,2605.963924394076,991.8678826122001,interpolated from annual,.1849550763926949,.0026730639923525,.00262732967775,2007,2007,JAM,.014452504059294,.0142052315026578,IMF_IFS_realGDP_nsa_baseyear,,991.8678826122001,969.4
Jamaica,JAM,388,2004,1,2004q1,186984,2702.387019023027,2656.151007292966,1032.952386277288,interpolated from annual,.1810189922440486,.0026161777202164,.0025714166912045,2007,2007,JAM,.014452504059294,.0142052315026578,IMF_IFS_realGDP_nsa_baseyear,,1032.952386277288,1058.7
Jamaica,JAM,388,2004,2,2004q2,183625,2653.841057887859,2608.435634675538,1055.445929834005,interpolated from annual,.1739785950274872,.002514426350865,.0024714062188726,2007,2007,JAM,.014452504059294,.0142052315026578,IMF_IFS_realGDP_nsa_baseyear,,1055.445929834005,1058.7
Jamaica,JAM,388,2004,3,2004q3,176952,2557.39949830019,2513.644124858303,1069.946771778358,interpolated from annual,.1653839281237216,.0023902118925501,.0023493169858164,2007,2007,JAM,.014452504059294,.0142052315026578,IMF_IFS_realGDP_nsa_baseyear,,1069.946771778358,1058.7
Jamaica,JAM,388,2004,4,2004q4,180949,2615.166157025188,2570.422435174426,1076.454912110348,interpolated from annual,.1680971473716968,.0024294247047452,.0023878588933513,2007,2007,JAM,.014452504059294,.0142052315026578,IMF_IFS_realGDP_nsa_baseyear,,1076.454912110348,1058.7
Jamaica,JAM,388,2005,1,2005q1,186382,2693.686611579332,2647.599457928366,1074.8484375,interpolated from annual,.1734030524652458,.0025061083196479,.0024632305035363,2007,2007,JAM,.014452504059294,.0142052315026578,IMF_IFS_realGDP_nsa_baseyear,,1074.8484375,
