country,iso3,numeric_code,year,quarter,t,GDP,GDP_usd_pa,GDP_usd_eop,empl,empl_source,realGDP_empl,realGDP_usd_pa_empl,realGDP_usd_eop_empl,baseyear,baseyear_str,er_iso3,NER_pa_base,NER_eop_base,source,empl_q,empl_interp,empl_annual,country_ilo,empl_q_raw,sfe,has_fe,nq_fe,gap_year,fill_incons,q_discard,q_unscreen,dev_q
New Zealand,NZL,554,1960,2,1995q1,31503,19678.58504463407,22735.71510000001,1661.7,observed quarterly,.0189582957212493,.0118424415024578,.0136822020220256,2009,2009-2010,NZL,.6246574943540002,.7217000000000002,IMF_IFS_NA (nsa_clv),1661.7,1678.933989127072,1686.225,New Zealand,1661.7,-.0043089361087016,1,161,0,0,0,0,-.0146511279080079
New Zealand,NZL,554,1960,2,1995q2,32069,20032.14118643843,23144.19730000001,1675.4,observed quarterly,.0191411006326847,.0119566319603906,.0138141323266086,2009,2009-2010,NZL,.6246574943540002,.7217000000000002,IMF_IFS_NA (nsa_clv),1675.4,1677.837473320235,1686.225,New Zealand,1675.4,-.0049622518664798,1,161,0,0,0,0,-.0064403598954666
New Zealand,NZL,554,1960,2,1995q3,30203,18866.53030197387,21797.50510000001,1687.5,observed quarterly,.0178980740740741,.0111801661048734,.0129170400592593,2009,2009-2010,NZL,.6246574943540002,.7217000000000002,IMF_IFS_NA (nsa_clv),1687.5,1681.628863336221,1686.225,New Zealand,1687.5,-.0027051126391711,1,161,0,0,0,0,.0007558411315091
New Zealand,NZL,554,1960,2,1995q4,34052,21270.83699774242,24575.32840000001,1720.3,observed quarterly,.0197942219380341,.0123646090784993,.0142854899726792,2009,2009-2010,NZL,.6246574943540002,.7217000000000002,IMF_IFS_NA (nsa_clv),1720.3,1706.499674216473,1686.225,New Zealand,1720.3,.0119763006143525,1,161,0,0,0,0,.0200063915878177
New Zealand,NZL,554,1960,2,1996q1,32552,20333.85075621141,23492.77840000001,1722.3,observed quarterly,.0189003077280381,.0118062188679158,.0136403520873251,2009,2009-2010,NZL,.6246574943540002,.7217000000000002,IMF_IFS_NA (nsa_clv),1722.3,1732.501365138598,1740.025,New Zealand,1722.3,-.0043089361087016,1,161,0,0,0,0,-.0102388740797498
New Zealand,NZL,554,1960,2,1996q2,33046,20642.43155842229,23849.29820000001,1735.1,observed quarterly,.0190455881505389,.0118969693726138,.0137452009682439,2009,2009-2010,NZL,.6246574943540002,.7217000000000002,IMF_IFS_NA (nsa_clv),1735.1,1731.369864350274,1740.025,New Zealand,1735.1,-.0049622518664798,1,161,0,0,0,0,-.0028344323138247
New Zealand,NZL,554,1960,2,1996q3,31636,19761.66449138315,22831.70120000001,1746.8,observed quarterly,.0181108312342569,.0113130664594591,.0130705869017632,2009,2009-2010,NZL,.6246574943540002,.7217000000000002,IMF_IFS_NA (nsa_clv),1746.8,1735.282220893775,1740.025,New Zealand,1746.8,-.0027051126391711,1,161,0,0,0,0,.0038860616899552
New Zealand,NZL,554,1960,2,1996q4,35330,22069.14927552683,25497.66100000001,1755.9,observed quarterly,.0201207358050003,.0125685684125103,.0145211350304687,2009,2009-2010,NZL,.6246574943540002,.7217000000000002,IMF_IFS_NA (nsa_clv),1755.9,1760.94654961735,1740.025,New Zealand,1755.9,.0119763006143525,1,161,0,0,0,0,.0090820650438344
New Zealand,NZL,554,1960,2,1997q1,33339,20825.45620426801,24060.75630000001,1745.8,observed quarterly,.0190966891969298,.0119288900242113,.0137820805934242,2009,2009-2010,NZL,.6246574943540002,.7217000000000002,IMF_IFS_NA (nsa_clv),1745.8,1742.557694092435,1750.125,New Zealand,1745.8,-.0043089361087016,1,161,0,0,0,0,-.00247431063684
New Zealand,NZL,554,1960,2,1997q2,34158,21337.05069214394,24651.82860000001,1747.4,observed quarterly,.0195478997367517,.0122107420694426,.0141077192400137,2009,2009-2010,NZL,.6246574943540002,.7217000000000002,IMF_IFS_NA (nsa_clv),1747.4,1741.419625491602,1750.125,New Zealand,1747.4,-.0049622518664798,1,161,0,0,0,0,-.0015582450740951
New Zealand,NZL,554,1960,2,1997q3,33046,20642.43155842229,23849.29820000001,1744.8,observed quarterly,.0189397065566254,.0118308296414617,.0136687862219166,2009,2009-2010,NZL,.6246574943540002,.7217000000000002,IMF_IFS_NA (nsa_clv),1744.8,1745.354691364618,1750.125,New Zealand,1744.8,-.0027051126391711,1,161,0,0,0,0,-.0030472780506701
New Zealand,NZL,554,1960,2,1997q4,36139,22574.49718845921,26081.51630000001,1762.5,observed quarterly,.0205043971631206,.0128082253551542,.0147980234326241,2009,2009-2010,NZL,.6246574943540002,.7217000000000002,IMF_IFS_NA (nsa_clv),1762.5,1771.167989051345,1750.125,New Zealand,1762.5,.0119763006143525,1,161,0,0,0,0,.0070460417483342
New Zealand,NZL,554,1960,2,1998q1,34230,21382.02603173743,24703.79100000001,1746.5,observed quarterly,.0195991983967936,.012242786161888,.0141447414829659,2009,2009-2010,NZL,.6246574943540002,.7217000000000002,IMF_IFS_NA (nsa_clv),1746.5,1730.95806713083,1738.475,New Zealand,1746.5,-.0043089361087016,1,161,0,0,0,0,.0046054931151939
New Zealand,NZL,554,1960,2,1998q2,34040,21263.34110781017,24566.66800000001,1729.8,observed quarterly,.019678575557868,.0122923697004337,.0142020279801133,2009,2009-2010,NZL,.6246574943540002,.7217000000000002,IMF_IFS_NA (nsa_clv),1729.8,1729.82757427413,1738.475,New Zealand,1729.8,-.0049622518664798,1,161,0,0,0,0,-.0050024972592811
New Zealand,NZL,554,1960,2,1998q3,32626,20380.07541079361,23546.18420000001,1730.6,observed quarterly,.0188524211256212,.0117763061428369,.0136057923263608,2009,2009-2010,NZL,.6246574943540002,.7217000000000002,IMF_IFS_NA (nsa_clv),1730.6,1733.736445722507,1738.475,New Zealand,1730.6,-.0027051126391711,1,161,0,0,0,0,-.0045401229590543
New Zealand,NZL,554,1960,2,1998q4,37129,23192.90810786967,26795.99930000001,1747,observed quarterly,.0212530051516886,.0132758489455465,.0153382938179737,2009,2009-2010,NZL,.6246574943540002,.7217000000000002,IMF_IFS_NA (nsa_clv),1747,1759.377912872529,1738.475,New Zealand,1747,.0119763006143525,1,161,0,0,0,0,.004891739002364
New Zealand,NZL,554,1960,2,1999q1,35532,22195.33008938633,25643.44440000001,1754.3,observed quarterly,.0202542324573904,.012651958096897,.0146174795644987,2009,2009-2010,NZL,.6246574943540002,.7217000000000002,IMF_IFS_NA (nsa_clv),1754.3,1758.040457976808,1765.675,New Zealand,1754.3,-.0043089361087016,1,161,0,0,0,0,-.006463136582774
New Zealand,NZL,554,1960,2,1999q2,35631,22257.17118132738,25714.89270000001,1749.3,observed quarterly,.0203687189161379,.0127234729213556,.0147001044417767,2009,2009-2010,NZL,.6246574943540002,.7217000000000002,IMF_IFS_NA (nsa_clv),1749.3,1756.892277545823,1765.675,New Zealand,1749.3,-.0049622518664798,1,161,0,0,0,0,-.009317345621693
New Zealand,NZL,554,1960,2,1999q3,34573,21596.28355230085,24951.33410000001,1758.6,observed quarterly,.0196593881496645,.0122803841421022,.0141881804276129,2009,2009-2010,NZL,.6246574943540002,.7217000000000002,IMF_IFS_NA (nsa_clv),1758.6,1760.862306792498,1765.675,New Zealand,1758.6,-.0027051126391711,1,161,0,0,0,0,-.0040150155730113
New Zealand,NZL,554,1960,2,1999q4,38696,24171.74640152239,27926.90320000001,1800.5,observed quarterly,.021491807831158,.0134250188289488,.0155106377117467,2009,2009-2010,NZL,.6246574943540002,.7217000000000002,IMF_IFS_NA (nsa_clv),1800.5,1786.90495768487,1765.675,New Zealand,1800.5,.0119763006143525,1,161,0,0,0,0,.019531350571017
New Zealand,NZL,554,1960,2,2000q1,37635,23508.9848000128,27161.17950000001,1786.8,observed quarterly,.0210627938213566,.0131570320125435,.0152010183008731,2009,2009-2010,NZL,.6246574943540002,.7217000000000002,IMF_IFS_NA (nsa_clv),1786.8,1791.320932757203,1799.1,New Zealand,1786.8,-.0043089361087016,1,161,0,0,0,0,-.0068602293646101
New Zealand,NZL,554,1960,2,2000q2,37018,23123.57112599638,26715.89060000001,1773.5,observed quarterly,.0208728502960248,.013038382365941,.0150639360586411,2009,2009-2010,NZL,.6246574943540002,.7217000000000002,IMF_IFS_NA (nsa_clv),1773.5,1790.151016768483,1799.1,New Zealand,1773.5,-.0049622518664798,1,161,0,0,0,0,-.0143315446288972
New Zealand,NZL,554,1960,2,2000q3,35712,22307.76843837005,25773.35040000001,1799.2,observed quarterly,.0198488216985327,.0123987152280847,.014324894619831,2009,2009-2010,NZL,.6246574943540002,.7217000000000002,IMF_IFS_NA (nsa_clv),1799.2,1794.196200405162,1799.1,New Zealand,1799.2,-.0027051126391711,1,161,0,0,0,0,.0000555818025323
New Zealand,NZL,554,1960,2,2000q4,39692,24793.90526589897,28645.71640000001,1836.9,observed quarterly,.0216081441559149,.0134976891860738,.0155945976373238,2009,2009-2010,NZL,.6246574943540002,.7217000000000002,IMF_IFS_NA (nsa_clv),1836.9,1820.731850069152,1799.1,New Zealand,1836.9,.0119763006143525,1,161,0,0,0,0,.0207928283094448
New Zealand,NZL,554,1960,2,2001q1,37495,23421.53275080324,27060.14150000001,1827,observed quarterly,.0205227148330597,.0128196676249607,.0148112432950192,2009,2009-2010,NZL,.6246574943540002,.7217000000000002,IMF_IFS_NA (nsa_clv),1827,1836.698872566224,1844.675,New Zealand,1827,-.0043089361087016,1,161,0,0,0,0,-.0096278328185595
New Zealand,NZL,554,1960,2,2001q2,38189,23855.04505188491,27561.00130000001,1829.6,observed quarterly,.0208728683865326,.0130383936663123,.0150639491145606,2009,2009-2010,NZL,.6246574943540002,.7217000000000002,IMF_IFS_NA (nsa_clv),1829.6,1835.499320136402,1844.675,New Zealand,1829.6,-.0049622518664798,1,161,0,0,0,0,-.0082057464879949
New Zealand,NZL,554,1960,2,2001q3,36820,22999.88894211429,26572.99400000001,1838.1,observed quarterly,.0200315543223981,.0125128605310453,.0144567727544747,2009,2009-2010,NZL,.6246574943540002,.7217000000000002,IMF_IFS_NA (nsa_clv),1838.1,1839.646976811957,1844.675,New Zealand,1838.1,-.0027051126391711,1,161,0,0,0,0,-.0035706807968477
New Zealand,NZL,554,1960,2,2001q4,41054,25644.68877320912,29628.67180000001,1884,observed quarterly,.0217908704883227,.0136118305590282,.0157264712314225,2009,2009-2010,NZL,.6246574943540002,.7217000000000002,IMF_IFS_NA (nsa_clv),1884,1866.854830485416,1844.675,New Zealand,1884,.0119763006143525,1,161,0,0,0,0,.0210940659397422
New Zealand,NZL,554,1960,2,2002q1,39628,24753.92718626032,28599.52760000001,1895.6,observed quarterly,.0209052542730534,.0130586237530388,.0150873220088626,2009,2009-2010,NZL,.6246574943540002,.7217000000000002,IMF_IFS_NA (nsa_clv),1895.6,1896.314981092063,1904.55,New Zealand,1895.6,-.0043089361087016,1,161,0,0,0,0,-.0047103490904768
New Zealand,NZL,554,1960,2,2002q2,39386,24602.76007262665,28424.87620000001,1892.7,observed quarterly,.0208094256881703,.0129987637093182,.0150181625191525,2009,2009-2010,NZL,.6246574943540002,.7217000000000002,IMF_IFS_NA (nsa_clv),1892.7,1895.076493239072,1904.55,New Zealand,1892.7,-.0049622518664798,1,161,0,0,0,0,-.0062413791390366
New Zealand,NZL,554,1960,2,2002q3,38901,24299.80118786496,28074.85170000001,1895.8,observed quarterly,.0205195695748497,.0128177029158482,.014808973362169,2009,2009-2010,NZL,.6246574943540002,.7217000000000002,IMF_IFS_NA (nsa_clv),1895.8,1899.358775766578,1904.55,New Zealand,1895.8,-.0027051126391711,1,161,0,0,0,0,-.0046048471649689
New Zealand,NZL,554,1960,2,2002q4,43467,27151.98730708533,31370.13390000001,1934.1,observed quarterly,.0224740189235303,.0140385643488368,.0162194994571118,2009,2009-2010,NZL,.6246574943540002,.7217000000000002,IMF_IFS_NA (nsa_clv),1934.1,1927.449749902286,1904.55,New Zealand,1934.1,.0119763006143525,1,161,0,0,0,0,.0153963418007741
New Zealand,NZL,554,1960,2,2003q1,41782,26099.43942909883,30154.06940000001,1928.4,observed quarterly,.0216666666666667,.0135342457110033,.0156368333333333,2009,2009-2010,NZL,.6246574943540002,.7217000000000002,IMF_IFS_NA (nsa_clv),1928.4,1944.82930072332,1953.275,New Zealand,1928.4,-.0043089361087016,1,161,0,0,0,0,-.01281680744433
New Zealand,NZL,554,1960,2,2003q2,41300,25798.35451682021,29806.21000000001,1931.1,observed quarterly,.0213867743772979,.0133594088948372,.0154348350680959,2009,2009-2010,NZL,.6246574943540002,.7217000000000002,IMF_IFS_NA (nsa_clv),1931.1,1943.559128052058,1953.275,New Zealand,1931.1,-.0049622518664798,1,161,0,0,0,0,-.0114176622491175
New Zealand,NZL,554,1960,2,2003q3,40636,25383.58194056915,29327.00120000001,1963,observed quarterly,.0207009679062659,.0129310147430306,.0149398885379521,2009,2009-2010,NZL,.6246574943540002,.7217000000000002,IMF_IFS_NA (nsa_clv),1963,1947.950966231111,1953.275,New Zealand,1963,-.0027051126391711,1,161,0,0,0,0,.0049664643006637
New Zealand,NZL,554,1960,2,2003q4,45047,28138.94614816465,32510.41990000001,1990.6,observed quarterly,.022629860343615,.0141359118598235,.0163319702099869,2009,2009-2010,NZL,.6246574943540002,.7217000000000002,IMF_IFS_NA (nsa_clv),1990.6,1976.760604993509,1953.275,New Zealand,1990.6,.0119763006143525,1,161,0,0,0,0,.0189286498361658
New Zealand,NZL,554,1960,2,2004q1,44214,27618.60645536776,31909.24380000001,1991.9,observed quarterly,.0221968974346102,.0138654583339363,.0160195008785582,2009,2009-2010,NZL,.6246574943540002,.7217000000000002,IMF_IFS_NA (nsa_clv),1991.9,2014.053683942677,2022.8,New Zealand,1991.9,-.0043089361087016,1,161,0,0,0,0,-.0153937331245998
New Zealand,NZL,554,1960,2,2004q2,43561,27210.7051115546,31437.97370000001,1994.8,observed quarterly,.021837276919992,.0136408186843566,.0157599627531582,2009,2009-2010,NZL,.6246574943540002,.7217000000000002,IMF_IFS_NA (nsa_clv),1994.8,2012.738300661046,2022.8,New Zealand,1994.8,-.0049622518664798,1,161,0,0,0,0,-.0139388955338605
New Zealand,NZL,554,1960,2,2004q3,42381,26473.60926821688,30586.36770000001,2022.3,observed quarterly,.0209568313306631,.0130908417486114,.0151245451713396,2009,2009-2010,NZL,.6246574943540002,.7217000000000002,IMF_IFS_NA (nsa_clv),2022.3,2017.286462219755,2022.8,New Zealand,2022.3,-.0027051126391711,1,161,0,0,0,0,-.0002472126783251
New Zealand,NZL,554,1960,2,2004q4,46320,28934.13513847729,33429.14400000001,2082.2,observed quarterly,.022245701661704,.0138959442601466,.0160547228892518,2009,2009-2010,NZL,.6246574943540002,.7217000000000002,IMF_IFS_NA (nsa_clv),2082.2,2047.121553176522,2022.8,New Zealand,2082.2,.0119763006143525,1,161,0,0,0,0,.0289423368348245
New Zealand,NZL,554,1960,2,2005q1,44433,27755.40644663129,32067.29610000001,2061.8,observed quarterly,.0215505868658454,.0134617355934772,.0155530585410806,2009,2009-2010,NZL,.6246574943540002,.7217000000000002,IMF_IFS_NA (nsa_clv),2061.8,2073.3213058216,2082.325,New Zealand,2061.8,-.0043089361087016,1,161,0,0,0,0,-.009905670234246
New Zealand,NZL,554,1960,2,2005q2,44899,28046.49683900025,32403.60830000001,2060.4,observed quarterly,.0217913997282081,.0136121611526889,.0157268531838478,2009,2009-2010,NZL,.6246574943540002,.7217000000000002,IMF_IFS_NA (nsa_clv),2060.4,2071.967214714262,2082.325,New Zealand,2060.4,-.0049622518664798,1,161,0,0,0,0,-.0105849192051002
New Zealand,NZL,554,1960,3,2005q3,43731,27316.89688559478,31560.66270000001,2088.7,observed quarterly,.0209369464260066,.0130784204938932,.015110194235649,2009,2009-2010,NZL,.6246574943540002,.7217000000000002,IMF_IFS_NA (nsa_clv),2088.7,2076.64921516796,2082.325,New Zealand,2088.7,-.0027051126391711,1,161,0,0,0,0,.0030568049647411
New Zealand,NZL,554,1960,3,2005q4,47716,29806.15700059547,34436.63720000001,2118.4,observed quarterly,.0225245468277946,.0140701269829095,.0162559654456193,2009,2009-2010,NZL,.6246574943540002,.7217000000000002,IMF_IFS_NA (nsa_clv),2118.4,2107.362264296173,2082.325,New Zealand,2118.4,.0119763006143525,1,161,0,0,0,0,.0171760288461587
New Zealand,NZL,554,1960,3,2006q1,46012,28741.74063021626,33206.86040000001,2119.6,observed quarterly,.0217078694093225,.0135599833129913,.0156665693527081,2009,2009-2010,NZL,.6246574943540002,.7217000000000002,IMF_IFS_NA (nsa_clv),2119.6,2122.209004003125,2131.425,New Zealand,2119.6,-.0043089361087016,1,161,0,0,0,0,-.0055633784792107
New Zealand,NZL,554,1960,3,2006q2,45279,28283.86668685477,32677.85430000001,2130.4,observed quarterly,.0212537551633496,.0132763174459514,.0153388351013894,2009,2009-2010,NZL,.6246574943540002,.7217000000000002,IMF_IFS_NA (nsa_clv),2130.4,2120.822984223092,2131.425,New Zealand,2130.4,-.0049622518664798,1,161,0,0,0,0,-.0004810145980951
New Zealand,NZL,554,1960,3,2006q3,44766,27963.41739225117,32307.62220000001,2123.6,observed quarterly,.0210802411000188,.013167930585916,.0152136100018836,2009,2009-2010,NZL,.6246574943540002,.7217000000000002,IMF_IFS_NA (nsa_clv),2123.6,2125.615383496511,2131.425,New Zealand,2123.6,-.0027051126391711,1,161,0,0,0,0,-.0036780083883013
New Zealand,NZL,554,1960,3,2006q4,49184,30723.15420230715,35496.09280000001,2152.1,observed quarterly,.0228539566005297,.014275895266162,.0164937004786023,2009,2009-2010,NZL,.6246574943540002,.7217000000000002,IMF_IFS_NA (nsa_clv),2152.1,2157.052628277273,2131.425,New Zealand,2152.1,.0119763006143525,1,161,0,0,0,0,.0096533395057216
New Zealand,NZL,554,1960,3,2007q1,47342,29572.53509770708,34166.72140000001,2157.8,observed quarterly,.0219399388265826,.0137049472136931,.0158340538511447,2009,2009-2010,NZL,.6246574943540002,.7217000000000002,IMF_IFS_NA (nsa_clv),2157.8,2158.376939572245,2167.75,New Zealand,2157.8,-.0043089361087016,1,161,0,0,0,0,-.00460057914003
New Zealand,NZL,554,1960,3,2007q2,47488,29663.73509188276,34272.08960000001,2160.5,observed quarterly,.0219800971997223,.0137300324424359,.0158630361490396,2009,2009-2010,NZL,.6246574943540002,.7217000000000002,IMF_IFS_NA (nsa_clv),2160.5,2156.967298426924,2167.75,New Zealand,2160.5,-.0049622518664798,1,161,0,0,0,0,-.003350086885282
New Zealand,NZL,554,1960,3,2007q3,46497,29044.69951497795,33556.88490000001,2154.6,observed quarterly,.0215803397382345,.0134803209481936,.0155745311890838,2009,2009-2010,NZL,.6246574943540002,.7217000000000002,IMF_IFS_NA (nsa_clv),2154.6,2161.8413725909,2167.75,New Zealand,2154.6,-.0027051126391711,1,161,0,0,0,0,-.0060846717971777
New Zealand,NZL,554,1960,3,2007q4,50999,31856.90755455966,36805.97830000001,2198.1,observed quarterly,.023201401210136,.0144929291454254,.0167444512533552,2009,2009-2010,NZL,.6246574943540002,.7217000000000002,IMF_IFS_NA (nsa_clv),2198.1,2193.814389409929,2167.75,New Zealand,2198.1,.0119763006143525,1,161,0,0,0,0,.0139035875767581
New Zealand,NZL,554,1960,3,2008q1,48463,30272.77614887791,34975.74710000001,2145.8,observed quarterly,.0225850498648523,.0141079206584388,.0162996304874639,2009,2009-2010,NZL,.6246574943540002,.7217000000000002,IMF_IFS_NA (nsa_clv),2145.8,2165.271996800496,2174.675,New Zealand,2145.8,-.0043089361087016,1,161,0,0,0,0,-.0133667848677119
New Zealand,NZL,554,1960,3,2008q2,47365,29586.90222007722,34183.32050000001,2171.9,observed quarterly,.0218080942953175,.0136225895391488,.0157389016529306,2009,2009-2010,NZL,.6246574943540002,.7217000000000002,IMF_IFS_NA (nsa_clv),2171.9,2163.857852476795,2174.675,New Zealand,2171.9,-.0049622518664798,1,161,0,0,0,0,-.0012768675920824
New Zealand,NZL,554,1960,3,2008q3,45854,28643.04474610832,33092.83180000001,2169.4,observed quarterly,.0211367198303678,.0132032104481001,.0152543707015765,2009,2009-2010,NZL,.6246574943540002,.7217000000000002,IMF_IFS_NA (nsa_clv),2169.4,2168.747497146405,2174.675,New Zealand,2169.4,-.0027051126391711,1,161,0,0,0,0,-.0024285964642405
New Zealand,NZL,554,1960,3,2008q4,50070,31276.60074230479,36135.51900000001,2211.6,observed quarterly,.0226397178513294,.0141420694258929,.0163390843733044,2009,2009-2010,NZL,.6246574943540002,.7217000000000002,IMF_IFS_NA (nsa_clv),2211.6,2200.822653576307,2174.675,New Zealand,2211.6,.0119763006143525,1,161,0,0,0,0,.0168370073934201
New Zealand,NZL,554,1960,3,2009q1,47521,29684.34878919644,34295.90570000001,2155.3,observed quarterly,.022048438732427,.0137727224930156,.0159123582331926,2009,2009-2010,NZL,.6246574943540002,.7217000000000002,IMF_IFS_NA (nsa_clv),2155.3,2135.650631812708,2144.925,New Zealand,2155.3,-.0043089361087016,1,161,0,0,0,0,.0048253382699068
New Zealand,NZL,554,1960,3,2009q2,47676,29781.17070082131,34407.76920000001,2148.3,observed quarterly,.0221924312246893,.0138626684824379,.0160162776148583,2009,2009-2010,NZL,.6246574943540002,.7217000000000002,IMF_IFS_NA (nsa_clv),2148.3,2134.255833273379,2144.925,New Zealand,2148.3,-.0049622518664798,1,161,0,0,0,0,.0015722449651427
New Zealand,NZL,554,1960,3,2009q3,46294,28917.89404362408,33410.37980000001,2123.5,observed quarterly,.0218008005651048,.0136180334559096,.0157336377678361,2009,2009-2010,NZL,.6246574943540002,.7217000000000002,IMF_IFS_NA (nsa_clv),2123.5,2139.078586601101,2144.925,New Zealand,2123.5,-.0027051126391711,1,161,0,0,0,0,-.0100389159625355
New Zealand,NZL,554,1960,3,2009q4,51208,31987.46097087964,36956.81360000001,2152.6,observed quarterly,.0237889064387253,.0148599186894359,.017168453776828,2009,2009-2010,NZL,.6246574943540002,.7217000000000002,IMF_IFS_NA (nsa_clv),2152.6,2170.714948312808,2144.925,New Zealand,2152.6,.0119763006143525,1,161,0,0,0,0,.0035718271143364
New Zealand,NZL,554,1960,3,2010q1,49592,30978.01446000358,35790.54640000001,2146.9,observed quarterly,.0230993525548465,.0144291836881101,.0166708027388327,2009,2009-2010,NZL,.6246574943540002,.7217000000000002,IMF_IFS_NA (nsa_clv),2146.9,2144.412581792289,2153.725,New Zealand,2146.9,-.0043089361087016,1,161,0,0,0,0,-.0031739599381945
New Zealand,NZL,554,1960,3,2010q2,49386,30849.33501616665,35641.87620000001,2140.7,observed quarterly,.0230700238239828,.0144108632765762,.0166496361937684,2009,2009-2010,NZL,.6246574943540002,.7217000000000002,IMF_IFS_NA (nsa_clv),2140.7,2143.012060802457,2153.725,New Zealand,2140.7,-.0049622518664798,1,161,0,0,0,0,-.0060660227805369
New Zealand,NZL,554,1960,3,2010q3,46945,29324.54607244854,33880.20650000001,2154,observed quarterly,.0217943361188487,.0136139953911089,.0157289723769731,2009,2009-2010,NZL,.6246574943540002,.7217000000000002,IMF_IFS_NA (nsa_clv),2154,2147.854600476687,2153.725,New Zealand,2154,-.0027051126391711,1,161,0,0,0,0,.0001276776026202
New Zealand,NZL,554,1960,3,2010q4,50724,31685.12674361231,36607.51080000001,2173.3,observed quarterly,.0233396217733401,.0145792696561047,.0168442050338195,2009,2009-2010,NZL,.6246574943540002,.7217000000000002,IMF_IFS_NA (nsa_clv),2173.3,2179.620756928567,2153.725,New Zealand,2173.3,.0119763006143525,1,161,0,0,0,0,.0090478485979431
New Zealand,NZL,554,1960,3,2011q1,49483,30909.92679311899,35711.88110000001,2181.8,observed quarterly,.0226798973324778,.0141671678399115,.0163680819048492,2009,2009-2010,NZL,.6246574943540002,.7217000000000002,IMF_IFS_NA (nsa_clv),2181.8,2175.30343385098,2184.75,New Zealand,2181.8,-.0043089361087016,1,161,0,0,0,0,-.0013511813439972
New Zealand,NZL,554,1960,3,2011q2,49298,30794.3651566635,35578.36660000001,2177.9,observed quarterly,.0226355663712751,.0141394761727644,.0163360882501492,2009,2009-2010,NZL,.6246574943540002,.7217000000000002,IMF_IFS_NA (nsa_clv),2177.9,2173.882737971731,2184.75,New Zealand,2177.9,-.0049622518664798,1,161,0,0,0,0,-.0031402957510905
New Zealand,NZL,554,1960,3,2011q3,48078,30032.28301355162,34697.89260000001,2175.4,observed quarterly,.0221007630780546,.013805407287649,.015950120713432,2009,2009-2010,NZL,.6246574943540002,.7217000000000002,IMF_IFS_NA (nsa_clv),2175.4,2178.795035759645,2184.75,New Zealand,2175.4,-.0027051126391711,1,161,0,0,0,0,-.0042888498479037
New Zealand,NZL,554,1960,3,2011q4,52997,33104.97322827895,38247.93490000001,2203.9,observed quarterly,.0240469168292572,.0150210868135029,.0173546598756749,2009,2009-2010,NZL,.6246574943540002,.7217000000000002,IMF_IFS_NA (nsa_clv),2203.9,2211.018792417641,2184.75,New Zealand,2203.9,.0119763006143525,1,161,0,0,0,0,.0087271126849922
New Zealand,NZL,554,1960,3,2012q1,51021,31870.65001943544,36821.85570000001,2196.5,observed quarterly,.0232283177782836,.0145097427814411,.0167638769405873,2009,2009-2010,NZL,.6246574943540002,.7217000000000002,IMF_IFS_NA (nsa_clv),2196.5,2170.499296504222,2179.925,New Zealand,2196.5,-.0043089361087016,1,161,0,0,0,0,.007574711894244
New Zealand,NZL,554,1960,3,2012q2,50582,31596.42537941404,36505.02940000001,2185.9,observed quarterly,.0231401253488266,.0144546527194355,.0167002284642481,2009,2009-2010,NZL,.6246574943540002,.7217000000000002,IMF_IFS_NA (nsa_clv),2185.9,2169.081738218573,2179.925,New Zealand,2185.9,-.0049622518664798,1,161,0,0,0,0,.0027371705143665
New Zealand,NZL,554,1960,3,2012q3,49223,30747.51584458695,35524.23910000001,2170.8,observed quarterly,.0226750506725631,.0141641403374733,.0163645840703888,2009,2009-2010,NZL,.6246574943540002,.7217000000000002,IMF_IFS_NA (nsa_clv),2170.8,2173.983187242634,2179.925,New Zealand,2170.8,-.0027051126391711,1,161,0,0,0,0,-.0041947093323403
New Zealand,NZL,554,1960,3,2012q4,54376,33966.37591299311,39243.15920000001,2166.5,observed quarterly,.0250985460420032,.0156779948825262,.0181136206785137,2009,2009-2010,NZL,.6246574943540002,.7217000000000002,IMF_IFS_NA (nsa_clv),2166.5,2206.13577803457,2179.925,New Zealand,2166.5,.0119763006143525,1,161,0,0,0,0,-.0061775103416261
New Zealand,NZL,554,1960,3,2013q1,52560,32831.99790324625,37932.55200000001,2199.4,observed quarterly,.023897426570883,.0149277066032765,.0172467727562062,2009,2009-2010,NZL,.6246574943540002,.7217000000000002,IMF_IFS_NA (nsa_clv),2199.4,2213.960559755209,2223.575,New Zealand,2199.4,-.0043089361087016,1,161,0,0,0,0,-.010931665109955
New Zealand,NZL,554,1960,3,2013q2,51416,32117.38972970528,37106.92720000001,2197.7,observed quarterly,.0233953678846066,.0146140918822884,.0168844370023206,2009,2009-2010,NZL,.6246574943540002,.7217000000000002,IMF_IFS_NA (nsa_clv),2197.7,2212.514616814506,2223.575,New Zealand,2197.7,-.0049622518664798,1,161,0,0,0,0,-.0117049020546241
New Zealand,NZL,554,1960,3,2013q3,50314,31429.01717092717,36311.61380000001,2224.6,observed quarterly,.0226170997033175,.0141279408302289,.0163227608558842,2009,2009-2010,NZL,.6246574943540002,.7217000000000002,IMF_IFS_NA (nsa_clv),2224.6,2217.514210614144,2223.575,New Zealand,2224.6,-.0027051126391711,1,161,0,0,0,0,.0004608631711396
New Zealand,NZL,554,1960,3,2013q4,55201,34481.71834583516,39838.56170000001,2272.6,observed quarterly,.0242898002288128,.0151728057492894,.0175299488251342,2009,2009-2010,NZL,.6246574943540002,.7217000000000002,IMF_IFS_NA (nsa_clv),2272.6,2250.310612816138,2223.575,New Zealand,2272.6,.0119763006143525,1,161,0,0,0,0,.0218082894971195
